track_id,track_name,artist,genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
t4214,Track 4214,Artist G3,country,53.0,0.437,0.789,-5.97,0.041,0.253,0.0,0.27,125.37,322120
t4215,Track 4215,Artist C10,r&b,70.0,0.682,0.536,-11.06,0.064,0.123,0.071,0.624,98.52,197476
t4216,Track 4216,Artist P5,ambient,14.0,0.399,0.239,-15.32,0.132,1.0,0.399,0.177,122.61,332119
t4217,Track 4217,Artist G2,r&b,70.0,0.539,0.353,-14.91,0.128,0.082,0.0,0.48,166.86,200990
t4218,Track 4218,Artist C7,pop,76.0,0.824,0.67,-8.19,0.187,0.135,0.0,0.73,126.43,298416
t4219,Track 4219,Artist D10,folk,71.0,0.81,0.328,-13.31,0.006,0.618,0.085,0.455,142.61,161015
t4220,Track 4220,Artist S14,pop,61.0,0.534,0.575,-9.56,0.131,0.181,0.188,0.394,142.68,211913
t4221,Track 4221,Artist A9,metal,65.0,0.408,0.941,0.0,0.089,0.0,0.171,0.154,141.24,363426
t4222,Track 4222,Artist T5,r&b,33.0,0.623,0.377,-11.3,0.06,0.56,0.0,0.574,126.42,239428
t4223,Track 4223,Artist V6,folk,83.0,0.394,0.559,-8.23,0.107,0.59,0.0,0.567,125.56,251738
t4224,Track 4224,Artist Z14,edm,59.0,0.513,0.764,-10.7,0.081,0.146,0.281,0.468,172.4,250300
t4225,Track 4225,Artist H3,rock,52.0,0.671,0.682,-6.9,0.081,0.0,0.049,0.868,139.94,264486
t4226,Track 4226,Artist B2,rock,88.0,0.454,0.85,-7.96,0.102,0.032,0.251,0.667,168.31,179743
t4227,Track 4227,Artist I9,pop,73.0,0.613,0.473,-15.5,0.073,0.0,0.181,0.367,134.48,200675
t4228,Track 4228,Artist R14,pop,79.0,0.481,0.608,-10.78,0.064,0.121,0.0,0.365,68.27,161416
t4229,Track 4229,Artist D5,hip-hop,86.0,0.901,0.585,-9.76,0.346,0.297,0.256,0.585,94.99,119766
t4230,Track 4230,Artist P3,reggaeton,50.0,0.853,0.612,-11.56,0.046,0.149,0.215,0.772,96.21,213166
t4231,Track 4231,Artist H12,hip-hop,53.0,0.759,0.448,-10.77,0.387,0.0,0.0,0.599,121.85,147457
t4232,Track 4232,Artist J12,rock,68.0,0.504,0.936,-5.39,0.062,0.018,0.066,0.441,129.73,176750
t4233,Track 4233,Artist D11,pop,86.0,0.502,0.775,-5.82,0.059,0.42,0.0,0.988,112.96,135108
t4234,Track 4234,Artist T3,ambient,31.0,0.12,0.279,-19.19,0.13,0.642,0.274,0.586,99.06,334345
t4235,Track 4235,Artist B8,classical,58.0,0.187,0.298,-12.94,0.101,0.774,0.304,0.115,50.0,102434
t4236,Track 4236,Artist A10,folk,37.0,0.517,0.375,-16.83,0.143,0.653,0.057,0.539,73.32,247896
t4237,Track 4237,Artist K7,classical,38.0,0.368,0.348,-17.3,0.094,0.661,1.0,0.606,96.09,75939
t4238,Track 4238,Artist I8,blues,78.0,0.584,0.413,-9.92,0.089,0.666,0.0,0.473,67.89,187501
t4239,Track 4239,Artist T5,hip-hop,79.0,0.754,0.464,-11.39,0.32,0.349,0.0,0.831,140.08,225547
t4240,Track 4240,Artist R10,r&b,38.0,0.692,0.631,-6.07,0.229,0.578,0.214,0.548,96.87,200797
t4241,Track 4241,Artist C10,hip-hop,89.0,0.902,0.623,-8.12,0.322,0.0,0.339,0.669,120.46,147532
t4242,Track 4242,Artist S2,reggaeton,88.0,0.964,0.997,-2.28,0.117,0.01,0.14,0.875,116.08,161100
t4243,Track 4243,Artist B6,pop,62.0,0.544,0.673,-8.84,0.076,0.062,0.037,0.682,128.36,114994
t4244,Track 4244,Artist O10,metal,54.0,0.72,0.665,-4.3,0.203,0.0,0.234,0.511,110.93,257459
t4245,Track 4245,Artist W0,indie,50.0,0.721,0.537,-10.45,0.163,0.937,0.328,0.359,155.0,180183
t4246,Track 4246,Artist H12,pop,66.0,0.633,0.5,-8.52,0.118,0.073,0.239,0.42,107.84,203526
t4247,Track 4247,Artist U3,pop,54.0,0.651,0.876,-3.03,0.09,0.312,0.069,0.568,124.87,281079
t4248,Track 4248,Artist G9,folk,48.0,0.251,0.534,-9.96,0.186,1.0,0.122,0.254,150.03,329530
t4249,Track 4249,Artist B4,pop,65.0,0.555,0.561,-9.9,0.0,0.0,0.104,0.689,89.75,302519
t4250,Track 4250,Artist C7,folk,61.0,0.573,0.455,-12.63,0.055,0.527,0.0,0.676,136.72,180272
t4251,Track 4251,Artist X2,folk,42.0,0.544,0.607,-12.48,0.11,0.612,0.097,0.299,157.09,314137
t4252,Track 4252,Artist R4,r&b,52.0,0.589,0.66,-8.77,0.021,0.799,0.044,0.589,141.25,180733
t4253,Track 4253,Artist H5,r&b,43.0,0.89,0.743,-3.78,0.122,0.411,0.308,0.896,0.0,288941
t4254,Track 4254,Artist S0,rock,75.0,0.432,0.753,-5.03,0.142,0.116,0.37,0.498,129.78,128728
t4255,Track 4255,Artist A15,rock,76.0,0.548,0.972,-4.74,0.099,0.12,0.057,0.516,103.32,191375
t4256,Track 4256,Artist B7,pop,74.0,0.414,0.63,-6.8,0.054,0.385,0.207,0.759,112.85,153793
t4257,Track 4257,Artist H10,hip-hop,50.0,0.895,0.604,-9.83,0.298,0.553,0.263,0.192,118.57,253021
t4258,Track 4258,Artist C9,indie,60.0,0.592,0.424,-14.31,0.055,0.57,0.345,0.44,124.0,178092
t4259,Track 4259,Artist B12,rock,51.0,0.357,0.447,-13.59,0.164,0.0,0.016,0.402,119.25,266548
t4260,Track 4260,Artist C15,indie,76.0,0.624,0.694,-7.35,0.101,0.485,0.0,0.583,150.21,193489
t4261,Track 4261,Artist C14,indie,86.0,0.739,0.307,-13.83,0.014,0.242,0.097,0.599,114.21,276785
t4262,Track 4262,Artist P0,hip-hop,67.0,0.762,0.449,-12.35,0.256,0.174,0.0,0.533,115.3,188134
t4263,Track 4263,Artist N9,pop,77.0,0.849,0.752,-9.13,0.015,0.184,0.005,0.447,157.31,187733
t4264,Track 4264,Artist M8,edm,85.0,0.692,0.88,-5.12,0.13,0.006,0.02,0.587,170.14,256234
t4265,Track 4265,Artist X3,indie,32.0,0.342,0.387,-12.92,0.064,0.285,0.104,0.492,137.8,206725
t4266,Track 4266,Artist H0,pop,43.0,0.761,0.723,-10.84,0.074,0.0,0.389,0.249,155.23,151402
t4267,Track 4267,Artist W2,ambient,33.0,0.28,0.088,-20.58,0.062,0.884,0.505,0.508,132.97,135740
t4268,Track 4268,Artist G5,pop,67.0,0.744,0.454,-12.41,0.163,0.387,0.0,0.499,146.01,165780
t4269,Track 4269,Artist O3,pop,47.0,0.686,0.712,-7.03,0.092,0.0,0.059,0.598,101.56,155488
t4270,Track 4270,Artist G10,pop,82.0,0.725,0.711,-6.64,0.132,0.0,0.187,0.728,122.1,178331
t4271,Track 4271,Artist I13,edm,70.0,0.796,1.0,-1.95,0.11,0.433,0.0,0.345,113.24,246837
t4272,Track 4272,Artist D9,lo-fi,59.0,0.58,0.346,-13.16,0.0,0.509,0.674,0.405,105.85,197737
t4273,Track 4273,Artist L6,r&b,43.0,0.678,0.441,-13.12,0.109,0.528,0.032,0.451,119.46,266126
t4274,Track 4274,Artist P5,r&b,51.0,0.932,0.27,-13.78,0.147,0.507,0.35,0.659,100.46,272659
t4275,Track 4275,Artist M10,pop,75.0,0.713,1.0,-1.6,0.066,0.0,0.0,0.461,146.76,143452
t4276,Track 4276,Artist I14,k-pop,62.0,0.688,0.681,-7.55,0.036,0.245,0.121,0.566,107.18,306121
t4277,Track 4277,Artist U8,blues,62.0,0.524,0.245,-15.63,0.0,0.506,0.142,0.494,95.11,176166
t4278,Track 4278,Artist X9,hip-hop,78.0,0.734,0.975,-2.92,0.305,0.357,0.079,0.411,89.49,206872
t4279,Track 4279,Artist T4,k-pop,83.0,0.609,1.0,-0.86,0.058,0.21,0.0,0.829,102.91,173135
t4280,Track 4280,Artist G15,classical,21.0,0.2,0.523,-9.28,0.108,0.89,0.943,0.37,109.07,87873
t4281,Track 4281,Artist S3,pop,73.0,0.499,0.761,-7.71,0.038,0.235,0.128,0.667,86.5,217684
t4282,Track 4282,Artist J5,country,54.0,0.274,0.694,-6.54,0.192,0.221,0.173,0.995,98.33,190789
t4283,Track 4283,Artist K6,rock,50.0,0.815,0.76,-10.31,0.121,0.0,0.0,0.561,155.99,240641
t4284,Track 4284,Artist Z0,r&b,68.0,0.627,0.591,-11.89,0.122,0.232,0.065,0.407,101.6,90008
t4285,Track 4285,Artist L3,indie,58.0,0.666,0.251,-18.15,0.079,0.563,0.0,0.294,157.13,168034
t4286,Track 4286,Artist K6,r&b,34.0,0.303,0.601,-8.75,0.14,0.063,0.15,0.569,76.52,204430
t4287,Track 4287,Artist Y3,hip-hop,84.0,0.692,0.819,-3.52,0.385,0.0,0.113,0.754,109.54,171943
t4288,Track 4288,Artist Q11,hip-hop,46.0,0.913,0.606,-10.11,0.353,0.18,0.0,0.447,154.35,253346
t4289,Track 4289,Artist P5,country,62.0,0.753,0.263,-16.33,0.029,0.622,0.0,0.736,131.09,170177
t4290,Track 4290,Artist W1,hip-hop,94.0,0.614,0.741,-4.75,0.439,0.242,0.154,0.712,129.27,168099
t4291,Track 4291,Artist U9,hip-hop,86.0,0.547,0.861,-2.75,0.422,0.034,0.0,0.631,96.55,107981
t4292,Track 4292,Artist I7,metal,38.0,0.436,0.764,-5.53,0.007,0.261,0.0,0.146,85.58,126078
t4293,Track 4293,Artist F5,hip-hop,59.0,0.612,0.483,-12.91,0.337,0.0,0.008,0.641,118.8,255074
t4294,Track 4294,Artist R6,edm,56.0,0.406,0.841,-4.03,0.0,0.0,0.0,0.768,126.82,269287
t4295,Track 4295,Artist W4,pop,73.0,0.629,0.822,-6.35,0.155,0.0,0.393,0.511,182.22,276869
t4296,Track 4296,Artist E9,rock,26.0,0.365,0.854,-4.72,0.159,0.507,0.0,0.537,143.23,241002
t4297,Track 4297,Artist S14,country,47.0,0.658,0.597,-8.97,0.156,0.69,0.283,0.48,93.12,246174
t4298,Track 4298,Artist J7,pop,81.0,0.43,0.744,-4.58,0.189,0.48,0.107,0.784,105.89,238827
t4299,Track 4299,Artist J4,pop,82.0,0.648,0.983,-3.04,0.032,0.0,0.128,0.701,78.44,179085
t4300,Track 4300,Artist G5,pop,51.0,0.519,0.872,-6.25,0.0,0.353,0.049,0.552,127.11,194954
t4301,Track 4301,Artist C3,rock,61.0,0.724,0.345,-12.66,0.029,0.175,0.011,0.352,120.63,191005
t4302,Track 4302,Artist O8,edm,78.0,0.792,0.855,-5.45,0.155,0.244,0.0,0.641,125.54,210310
t4303,Track 4303,Artist I11,hip-hop,59.0,0.828,0.64,-4.95,0.427,0.089,0.254,0.32,153.38,204752
t4304,Track 4304,Artist R0,r&b,54.0,0.642,0.479,-10.71,0.045,0.358,0.175,0.639,114.03,136154
t4305,Track 4305,Artist G1,pop,82.0,0.691,0.639,-11.42,0.042,0.008,0.072,0.521,167.78,231860
t4306,Track 4306,Artist F5,pop,55.0,0.752,0.532,-13.55,0.106,0.411,0.0,0.647,81.38,349637
t4307,Track 4307,Artist N6,k-pop,86.0,0.61,0.715,-3.36,0.0,0.0,0.138,0.95,107.16,74805
t4308,Track 4308,Artist T14,r&b,91.0,0.829,0.53,-12.67,0.013,0.357,0.0,0.487,140.41,228877
t4309,Track 4309,Artist K8,reggaeton,83.0,0.703,0.834,-1.79,0.171,0.0,0.0,0.677,129.92,179946
t4310,Track 4310,Artist R6,classical,31.0,0.404,0.249,-16.56,0.004,1.0,0.474,0.551,108.19,168391
t4311,Track 4311,Artist W2,reggaeton,69.0,0.866,0.86,-3.26,0.0,0.178,0.054,0.797,121.63,245178
t4312,Track 4312,Artist K5,pop,71.0,0.872,0.532,-9.04,0.031,0.127,0.0,0.724,136.71,263143
t4313,Track 4313,Artist P3,classical,65.0,0.343,0.385,-16.33,0.025,0.829,0.425,0.176,158.74,243277
t4314,Track 4314,Artist Y0,indie,65.0,0.561,0.636,-6.54,0.122,0.135,0.0,0.786,122.45,98659
t4315,Track 4315,Artist K9,indie,57.0,0.613,0.371,-11.99,0.11,0.294,0.0,0.343,112.24,284554
t4316,Track 4316,Artist L12,edm,47.0,0.878,0.848,-5.67,0.025,0.037,0.296,0.335,95.61,74513
t4317,Track 4317,Artist I6,rock,34.0,0.603,0.673,-11.17,0.192,0.172,0.37,0.438,84.01,166354
t4318,Track 4318,Artist V7,rock,78.0,0.746,0.719,-10.7,0.211,0.317,0.027,0.559,93.17,143210
t4319,Track 4319,Artist R13,pop,72.0,0.584,0.675,-6.96,0.12,0.465,0.0,0.576,120.2,162962
t4320,Track 4320,Artist N9,pop,69.0,0.811,0.859,-6.96,0.257,0.22,0.0,0.296,126.71,121917
t4321,Track 4321,Artist S4,r&b,76.0,0.771,0.689,-7.26,0.098,0.444,0.135,0.699,107.02,202463
t4322,Track 4322,Artist U4,k-pop,51.0,0.626,0.748,-9.31,0.05,0.035,0.0,0.62,99.36,236422
t4323,Track 4323,Artist R7,folk,44.0,0.738,0.238,-16.4,0.002,0.961,0.064,0.803,90.69,168179
t4324,Track 4324,Artist F10,k-pop,83.0,0.295,0.825,-5.1,0.083,0.087,0.065,0.63,102.88,209937
t4325,Track 4325,Artist E1,r&b,85.0,0.89,0.68,-6.69,0.05,0.488,0.039,0.623,154.55,292466
t4326,Track 4326,Artist I4,ambient,46.0,0.131,0.046,-18.02,0.065,0.837,0.382,0.449,121.75,203873
t4327,Track 4327,Artist T12,classical,37.0,0.194,0.12,-14.21,0.086,0.762,0.637,0.299,123.12,245161
t4328,Track 4328,Artist C11,edm,49.0,0.795,0.956,-3.51,0.176,0.186,0.131,0.752,140.51,368865
t4329,Track 4329,Artist X7,folk,52.0,0.601,0.32,-12.92,0.111,0.644,0.0,0.567,147.32,296864
t4330,Track 4330,Artist P1,folk,54.0,0.637,0.543,-9.51,0.178,0.48,0.196,0.281,139.78,258204
t4331,Track 4331,Artist T5,pop,100.0,0.884,0.84,-0.26,0.043,0.472,0.029,0.747,108.52,241093
t4332,Track 4332,Artist E15,k-pop,69.0,0.724,0.639,-6.98,0.047,0.141,0.0,0.708,98.97,184340
t4333,Track 4333,Artist F3,edm,43.0,0.557,0.786,-8.12,0.016,0.0,0.402,0.347,92.52,128287
t4334,Track 4334,Artist O6,pop,51.0,0.782,0.898,-3.81,0.1,0.161,0.168,1.0,123.71,114406
t4335,Track 4335,Artist M5,pop,83.0,0.742,0.781,-3.21,0.1,0.0,0.0,0.539,138.84,135181
t4336,Track 4336,Artist S5,metal,50.0,0.453,0.856,-6.32,0.076,0.037,0.0,0.251,133.8,177136
t4337,Track 4337,Artist G15,hip-hop,83.0,0.932,0.599,-12.37,0.368,0.432,0.0,0.915,84.16,262505
t4338,Track 4338,Artist D0,hip-hop,77.0,0.822,0.738,-9.98,0.412,0.195,0.112,0.612,143.65,215809
t4339,Track 4339,Artist J14,edm,53.0,0.759,0.672,-8.09,0.135,0.0,0.0,0.628,59.36,-1
t4340,Track 4340,Artist A10,metal,43.0,0.264,0.912,-4.42,0.0,0.0,0.0,0.332,155.02,163762
t4341,Track 4341,Artist J3,hip-hop,88.0,0.785,0.865,-2.68,0.299,0.374,0.014,0.407,116.06,205588
t4342,Track 4342,Artist X13,ambient,24.0,0.236,0.164,-16.58,0.068,0.8,0.624,0.0,126.99,133424
t4343,Track 4343,Artist U2,r&b,58.0,0.789,0.663,-6.17,0.176,0.316,0.169,0.816,101.1,216646
t4344,Track 4344,Artist G8,jazz,49.0,0.462,0.31,-15.17,0.056,0.588,0.122,0.155,93.12,188234
t4345,Track 4345,Artist S3,hip-hop,66.0,0.82,0.671,-8.12,0.231,0.074,0.0,0.45,125.83,232777
t4346,Track 4346,Artist K13,hip-hop,73.0,0.634,0.779,-7.12,0.32,0.058,0.143,0.734,107.79,212050
t4347,Track 4347,Artist Z12,pop,72.0,0.702,0.795,-6.84,0.05,0.446,0.04,0.699,148.46,190820
t4348,Track 4348,Artist L6,rock,44.0,0.406,0.672,-5.75,0.035,0.463,0.0,0.244,123.49,132379
t4349,Track 4349,Artist G14,edm,58.0,0.777,0.448,-13.21,0.081,0.07,0.0,0.322,150.9,170109
t4350,Track 4350,Artist I2,reggaeton,82.0,0.919,0.575,-8.51,0.09,0.291,0.019,0.598,94.75,243509
t4351,Track 4351,Artist I14,hip-hop,46.0,0.755,0.687,-3.0,0.41,0.333,0.052,0.538,50.0,269141
t4352,Track 4352,Artist B15,indie,73.0,0.75,0.673,-6.54,0.091,0.341,0.089,0.455,104.09,178313
t4353,Track 4353,Artist Y8,k-pop,80.0,0.613,0.828,-3.08,0.092,0.519,0.0,1.0,77.39,114978
t4354,Track 4354,Artist N14,lo-fi,58.0,0.584,0.369,-10.17,0.096,0.346,0.521,0.129,141.55,100266
t4355,Track 4355,Artist J14,reggaeton,83.0,0.636,1.0,-2.86,0.066,0.018,0.014,0.95,145.35,279351
t4356,Track 4356,Artist O10,ambient,30.0,0.117,0.25,-13.44,0.098,0.743,0.433,0.48,169.35,240874
t4357,Track 4357,Artist Y7,hip-hop,67.0,0.695,0.886,-5.16,0.343,0.051,0.0,0.303,107.4,147964
t4358,Track 4358,Artist J11,metal,64.0,0.354,1.0,0.0,0.123,0.0,0.0,0.152,138.29,201907
t4359,Track 4359,Artist E4,blues,35.0,0.423,0.352,-11.72,0.0,0.569,0.0,0.185,127.03,105874
t4360,Track 4360,Artist P11,r&b,60.0,0.618,0.378,-14.72,0.117,0.225,0.0,0.456,159.14,161936
t4361,Track 4361,Artist U2,indie,50.0,0.21,0.643,-9.87,0.046,0.481,0.153,0.581,139.58,257778
t4362,Track 4362,Artist A15,pop,73.0,0.707,0.419,-9.93,0.0,0.0,0.0,0.372,114.48,191281
t4363,Track 4363,Artist Y3,lo-fi,34.0,0.638,0.222,-18.92,0.149,0.429,0.506,0.264,85.28,206430
t4364,Track 4364,Artist C4,folk,51.0,0.399,0.266,-14.77,0.077,0.74,0.0,0.501,97.13,289409
t4365,Track 4365,Artist F2,hip-hop,80.0,0.668,0.737,-4.66,0.288,0.178,0.0,0.841,136.7,190022
t4366,Track 4366,Artist I9,reggaeton,58.0,0.658,0.915,-5.72,0.078,0.296,0.639,0.31,98.53,172334
t4367,Track 4367,Artist K7,pop,74.0,0.865,0.582,-9.11,0.0,0.073,0.0,0.75,137.69,208044
t4368,Track 4368,Artist B5,metal,32.0,0.551,0.868,-4.45,0.057,0.0,0.348,0.42,137.45,102998
t4369,Track 4369,Artist Y13,country,67.0,0.457,0.551,-6.48,0.041,0.208,0.0,0.406,120.17,241218
t4370,Track 4370,Artist Q14,country,55.0,0.802,0.424,-11.05,0.146,0.455,0.209,0.554,166.21,260687
t4371,Track 4371,Artist K0,k-pop,85.0,0.372,1.0,-3.33,0.093,0.033,0.176,0.7,115.29,210010
t4372,Track 4372,Artist R1,country,62.0,0.625,0.634,-8.4,0.046,0.257,0.151,0.5,138.38,274391
t4373,Track 4373,Artist J9,hip-hop,83.0,0.947,0.821,-5.19,0.355,0.0,0.141,0.365,135.47,125892
t4374,Track 4374,Artist I1,pop,64.0,0.76,0.547,-8.66,0.18,0.12,0.0,0.687,68.55,320359
t4375,Track 4375,Artist I15,country,60.0,0.653,0.541,-12.81,0.0,0.195,0.102,0.813,114.13,224064
t4376,Track 4376,Artist J11,ambient,34.0,0.177,0.402,-11.48,0.11,0.662,0.553,0.208,110.38,195630
t4377,Track 4377,Artist H10,rock,29.0,0.546,0.731,-4.72,0.095,0.364,0.0,0.514,139.61,298139
t4378,Track 4378,Artist Q13,,,0.319,0.675,-8.81,0.152,0.214,0.0,0.347,,243941
t4379,Track 4379,Artist W6,hip-hop,71.0,0.778,0.552,-7.91,0.361,0.181,0.333,0.694,102.72,231407
t4380,Track 4380,Artist A7,edm,90.0,0.492,0.803,-5.45,0.1,0.265,0.147,0.445,102.57,214105
t4381,Track 4381,Artist F9,pop,82.0,0.827,0.62,-7.69,0.037,0.445,0.0,0.761,122.46,194454
t4382,Track 4382,Artist Z2,hip-hop,65.0,0.929,0.524,-11.43,0.247,0.034,0.354,0.38,166.42,277560
t4383,Track 4383,Artist F7,folk,53.0,0.462,0.668,-5.51,0.027,0.555,0.0,0.671,77.4,259469
t4384,Track 4384,Artist D2,pop,93.0,0.672,0.549,-7.59,0.092,0.433,0.0,0.538,103.18,223095
t4385,Track 4385,Artist S1,hip-hop,80.0,0.8,0.699,-4.6,0.315,0.235,0.0,0.706,127.26,230233
t4386,Track 4386,Artist B11,metal,63.0,0.297,0.941,-4.61,0.063,0.085,0.0,0.148,62.72,304927
t4387,Track 4387,Artist M8,lo-fi,41.0,0.64,0.237,-15.3,0.048,0.743,0.642,0.63,99.99,183170
t4388,Track 4388,Artist B5,r&b,60.0,0.47,0.449,-15.09,0.148,0.524,0.0,0.704,112.06,157204
t4389,Track 4389,Artist S13,rock,66.0,0.913,0.834,-1.95,0.099,0.421,0.0,0.726,111.42,245234
t4390,Track 4390,Artist J15,pop,56.0,0.832,0.686,-7.99,0.049,0.609,0.006,0.493,103.07,319252
t4391,Track 4391,Artist X2,r&b,34.0,0.579,0.619,-5.99,0.0,0.165,0.213,0.387,162.73,407425
t4392,Track 4392,Artist V2,edm,54.0,0.442,0.798,-5.64,0.174,0.409,0.125,0.651,113.21,179801
t4393,Track 4393,Artist Z13,edm,78.0,0.896,1.0,-2.07,0.197,0.039,0.167,0.609,171.12,307623
t4394,Track 4394,Artist B11,rock,64.0,0.492,0.941,-2.25,0.002,0.241,0.0,0.413,164.29,243929
t4395,Track 4395,Artist R2,k-pop,82.0,0.659,0.783,-6.06,0.05,0.294,0.0,0.654,135.41,217727
t4396,Track 4396,Artist J14,hip-hop,88.0,0.856,0.54,-13.81,0.372,0.181,0.251,0.38,134.05,172655
t4397,Track 4397,Artist Q13,pop,77.0,0.523,0.776,-4.58,0.005,0.326,0.204,0.712,98.82,260703
t4398,Track 4398,Artist O12,pop,81.0,0.443,0.926,-2.76,0.0,0.388,0.229,0.762,166.25,251620
t4399,Track 4399,Artist L4,jazz,47.0,0.484,0.418,-13.97,0.006,0.798,0.009,0.558,129.74,224945
t4400,Track 4400,Artist Y13,folk,48.0,0.714,0.069,-21.65,0.137,0.704,0.165,0.536,114.92,173782
t4401,Track 4401,Artist Z5,lo-fi,47.0,0.557,0.419,-11.78,0.1,0.398,0.642,0.709,158.66,233857
t4402,Track 4402,Artist E6,k-pop,75.0,0.721,0.715,-3.54,0.09,0.317,0.0,0.955,101.52,240176
t4403,Track 4403,Artist K13,indie,52.0,0.463,0.422,-9.78,0.061,0.638,0.105,0.236,50.0,223885
t4404,Track 4404,Artist K5,rock,48.0,0.414,0.71,-7.55,0.069,0.0,0.0,0.767,164.72,188037
t4405,Track 4405,Artist L10,edm,27.0,0.697,0.864,-0.12,0.124,0.044,0.128,0.206,114.52,214645
t4406,Track 4406,Artist G7,hip-hop,66.0,0.974,0.556,-9.43,0.23,0.308,0.154,0.315,155.16,205346
t4407,Track 4407,Artist O1,pop,63.0,0.644,0.592,-8.55,0.124,0.179,0.0,0.729,83.19,206828
t4408,Track 4408,Artist I8,jazz,69.0,0.599,0.208,-16.73,0.093,0.698,0.0,0.597,98.28,234610
t4409,Track 4409,Artist J0,metal,37.0,0.413,0.688,-9.77,0.199,0.0,0.0,0.648,107.17,211665
t4410,Track 4410,Artist M6,r&b,72.0,0.56,0.324,-15.57,0.114,0.138,0.0,0.484,71.79,236827
t4411,Track 4411,Artist B3,edm,50.0,0.52,0.889,-3.86,0.047,0.0,0.349,0.616,146.66,230482
t4412,Track 4412,Artist Y10,blues,61.0,0.429,0.413,-11.08,0.108,0.55,0.0,0.206,106.61,183603
t4413,Track 4413,Artist E12,pop,89.0,0.841,0.758,-3.4,0.005,0.143,0.0,0.633,130.04,180046
t4414,Track 4414,Artist S13,rock,39.0,0.472,0.901,-1.28,0.117,0.0,0.0,0.267,91.08,255966
t4415,Track 4415,Artist Q4,rock,52.0,0.7,0.759,-6.72,0.148,0.101,0.112,0.293,119.31,206863
t4416,Track 4416,Artist R12,country,46.0,0.569,0.779,-4.29,0.011,0.553,0.0,0.674,141.49,160211
t4417,Track 4417,Artist X9,reggaeton,71.0,0.761,0.66,-6.93,0.223,0.439,0.288,0.617,83.21,138402
t4418,Track 4418,Artist W6,hip-hop,68.0,1.0,0.578,-10.54,0.307,0.033,0.0,0.365,113.34,203164
t4419,Track 4419,Artist Q10,folk,38.0,0.255,0.489,-9.8,0.0,0.97,0.026,0.721,127.97,331615
t4420,Track 4420,Artist M11,folk,47.0,0.355,0.417,-9.71,0.018,0.843,0.0,0.222,107.74,148479
t4421,Track 4421,Artist T2,reggaeton,67.0,1.0,0.597,-7.67,0.0,0.199,0.043,0.563,151.56,234231
t4422,Track 4422,Artist Q1,rock,90.0,0.41,0.633,-7.41,0.047,0.227,0.0,0.143,87.01,286419
t4423,Track 4423,Artist N10,classical,45.0,0.384,0.0,-21.06,0.046,0.415,0.339,0.407,116.68,198982
t4424,Track 4424,Artist C15,hip-hop,75.0,0.658,0.861,-7.1,0.297,0.317,0.576,0.764,132.26,166991
t4425,Track 4425,Artist U5,pop,55.0,0.729,0.513,-11.16,0.096,0.122,0.156,0.572,184.66,252607
t4426,Track 4426,Artist L8,indie,69.0,0.679,0.431,-13.48,0.068,0.0,0.194,0.459,83.44,174723
t4427,Track 4427,Artist D14,rock,60.0,0.186,0.985,-4.58,0.176,0.0,0.19,0.539,115.13,245528
t4428,Track 4428,Artist H12,rock,42.0,0.326,0.708,-9.38,0.176,0.142,0.052,0.537,136.52,160182
t4429,Track 4429,Artist X0,lo-fi,31.0,0.651,0.568,-11.83,0.189,0.544,0.544,0.263,77.28,192970
t4430,Track 4430,Artist F9,indie,57.0,0.633,0.735,-6.53,0.082,0.038,0.0,0.531,92.45,285557
t4431,Track 4431,Artist I10,edm,76.0,0.774,1.0,-4.03,0.052,0.084,0.464,0.647,113.22,179736
t4432,Track 4432,Artist Y1,classical,35.0,0.315,0.363,-12.93,0.112,0.77,0.479,0.244,61.7,140016
t4433,Track 4433,Artist M8,classical,32.0,0.191,0.439,-13.13,0.116,0.905,0.772,0.481,95.43,341058
t4434,Track 4434,Artist U3,rock,61.0,0.277,0.628,-6.1,0.17,0.36,0.0,0.298,68.12,176563
t4435,Track 4435,Artist T1,reggaeton,64.0,0.833,0.948,-3.44,0.075,0.117,0.296,0.894,130.48,365748
t4436,Track 4436,Artist R0,indie,61.0,0.73,0.735,-5.62,0.123,0.459,0.099,0.433,116.89,322701
t4437,Track 4437,Artist R2,reggaeton,90.0,1.0,0.794,-4.45,0.124,0.0,0.0,0.795,83.49,261217
t4438,Track 4438,Artist A6,hip-hop,,0.791,0.53,-7.63,0.282,0.399,0.151,0.436,,282609
t4439,Track 4439,Artist G13,r&b,81.0,0.373,0.59,-12.59,0.155,0.309,0.292,0.313,107.09,169721
t4440,Track 4440,Artist S13,pop,73.0,0.848,0.704,-7.91,0.126,0.194,0.177,0.834,103.54,290573
t4441,Track 4441,Artist N10,pop,61.0,0.534,0.735,-6.08,0.051,0.152,0.0,0.426,89.28,110798
t4442,Track 4442,Artist K7,rock,48.0,0.779,0.768,-8.54,0.091,0.234,0.059,0.485,144.33,236854
t4443,Track 4443,Artist S11,lo-fi,44.0,0.7,0.369,-12.41,0.064,0.862,0.735,0.093,116.06,161117
t4444,Track 4444,Artist A4,jazz,69.0,0.959,0.381,-16.6,0.101,1.0,0.0,0.715,172.03,192427
t4445,Track 4445,Artist H14,folk,56.0,0.589,0.55,-11.92,0.05,0.609,0.0,0.459,118.45,200320
t4446,Track 4446,Artist K5,indie,53.0,0.775,0.475,-11.22,0.194,0.261,0.0,0.729,141.11,85267
